tweet_text,sentiment
epicfail joseph class long liao,0
twitteruser tweet much not even pay attention,0
busy day disappointed today 's show repeat,0
god piss always enter comps amp never win.i sore loser,0
jessie go away 4 weekend miss already,0
something wrong tired barely keep eye open yet last 3hrs toss amp turn bed,0
awake 12:45am mum turn internet could not watch twitteruser live chat ccrye sad,0
tired   want sleep   stupid work get way,0
would win contest not chickene,0
time bed oh wish someone lay next,0
spider bed   calm fear listen green day&lt;3,1
poltergeist house,0
twitteruser   fake hahaha.i kid,0
twitteruser shit hope theyr wrong need,0
spider room save,0
twitteruser woow lucky xd break go end class start june 4,1
twitteruser twitteruser aww internet right   -drummer boi,0
omg sore shoulder,0
twitteruser result salary decrease,0
get tonight 's sytycd online anywhere.streame like hulu pay like itunes miss favorite judge not sleep,0
lol tank dps friend problem different guild   wtf wrong server,0
twitteruser   suck like hell,0
fml still awake   melatonin not work,0
twitteruser not mind sam like kate   not like chris smarmy,0
augh fever go end miss weho club tomorrow night go pissed stupid boytoy give plague,0
feel sick.like not wanna get bed bother not go 2 work turn da light pull da shades n tv type sick,0
work lot overtime week realize book half day tomorrow week break even,0
twitteruser   oist 1st tym di pa ko 18 2nd tym may sakit na siya not blame,0
twitteruser omg man   pray ya,0
not close library due great weather   ac not work   fb,1
time house chore ugh,0
get ready school read go set montepulciano practically cry cause not,0
twitteruser not sound like fun,0
miss taylor like crazy   not wait till back,0
shatter pwg botch hybrid dolphin shirt order send xl,0
believe tomorrow night jay leno 's last episode tonight show   encourage everyone watch welcome conan,1
not sleep,0
twitteruser not understand anything help,0
crash qmbol,0
twitteruser know sad  ,0
twitteruser fuck nervous,0
really ultra bored,0
twitteruser holy cute dexter already lose kitten face   gettin chunky butt since get back qld haha,1
wake early goddam 7.30 last day   bummer,0
twitteruser going to goodgirl not takin advantage,1
twitteruser   damn hordie,0
gahh tired right,0
twitteruser   not drink enough hangover tired work,0
cheek hurt bad happen,0
twitteruser think come tomarrow.because really really really look foreword see you.please come,1
twitteruser u know kid not say well not really  ,1
enthusiasm mee,0
twitteruser aww not guess not   blackberrymessenger,0
drink really nice coffee get go dentist 9 a.m. morning,1
sick   bad throat bad toothache   good thing work pharmacy   load drug,0
twitteruser you.been till 5 6 last night,1
depechemode concert next week cancel   alternative date not know yet dave gahan tumor,0
1 tweet last 24 hour   nobody like tweetboard,0
saad   need someone talk,0
bored barely even tweet nothing talk   boredboot,0
twitteruser tshwane want double rate try phone get service endless loop fail,0
twitteruser never invite,0
twitteruser say goodbye something familiar never become familiar,0
roughnight,0
tired climb bed fall asleep hope weekend fun couple week leave,1
bad day get bad,0
bus go 2 work omg seriously soo tired not know survive 8 hour shift,0
get love wake home midnite dangg pray mr jumpy,1
twitteruser sleep pattern screw need try stay 2 midnight get decent sleep coz not sleep,1
need hot green tea   not sleep  ,0
time germany go fast 2 day leave   hopefully move soon,1
twitteruser   wish u could rub head,1
twitteruser blue sky still grey hazy window,0
test another update sorry bother u guy,0
jus get hom fr tda funeral sad cry much time much love grandpa!&lt;3 never get say last quot;goodbye&quot,0
twitteruser not use msn either not think   thousand mile away not face face,0
twitteruser dude suck would tow space,0
goodmorne wake early,1
well run cat today know sad cry scream lung feel horrible poor thing,0
ahh.my stomach hurt,0
really want blackberry   sidekick hella wack night,0
early proppa shatter knackered,0
twitteruser   work miss everythin yesterday not know wot anybody,0
shame gotto go work,0
google wave look cool work guy come idea year ago  ,1
love hate driving pollution,1
today feel like friday bad not,0
twitteruser   unfair hustlaball us citizen work personal appearance expectation prowler,0
not sleep people keep textin,0
kewl jb chat awesome miss lot though cause 2 go 2 skewl,1
hate fact 4.5 hour away tonight tomorrow 1946 mile apart   wish,0
fully yell twitteruser say dnt fcke stupid grow stop band shit throw remote thnk love u2,0
underpay   really not need well,0
twitteruser ohyeahh   hate heat  ,0
spend weekend.to not spend weekend.that hte question mind,0
feel bad twitteruser not get see,0
disappointment really suck   get use,0
get rather annoyed notebook know old get wrinkle never slow,0
twitteruser okay thank not find,1
twitteruser mad not scarey,0
oh trouble paradice,0
twitteruser exactly feel   hope start feel well soon,1
still awake not fall asleep not one bit sleepy,0
go crazy pain unbearable.&amp get wait till thursday,0
twitteruser feel like truck hit also resemble man hit truck,0
twitteruser not fan layout change hyperlinks not like indentation well click link show,0
twitteruser miss,0
twitteruser useless tweet lol jk yay come tmr long u gnna phil  ,0
stomach kill not sleep,0
holy shit super sunny friday whitsun tube deesearte wish park,0
twitteruser miss neice   not wait see bad n grown ass lol,0
soo happy frustrate time   :]   s. ohh noo britney record new video radar   soo exxciiteed,1
booya sup tweep happy infamous day get soon not wait play need find time though,1
scary guy colbert,0
twitteruser wit cha get home da reggae club wishin sexin somebody,1
not good mood,0
ugh talk someone   really bored,0
twitteruser inclined think stupid,0
omg period cramp ftl much pain,0
twitteruser remind need pick mask 2mrw thank   prefer not take med b addict,1
goto work ahh kill   life not go way want atm ta ta kids x,0
feel lonely dh night shift w e,0
addicted glee watch video again.i,0
horrible dream   scary face awake rest night god dammit,0
think go another def jam fighting game turn crappy karaoke game miss fighting,0
arghh annoyed yet go 2 starbuck amp give skimmed milk instead soy milk not milk hav 2 throw away expensive,0
confused people pose twitter mean really homework people live imitate sad,0
twitteruser twitter mean w/ pic lately steal entire day,0
twitteruser ugh knee injury except mine infected cut hurt like hell,0
bummed miss rock climbing trip next week,0
twitteruser red wtf happen dark blue black stripe,0
sick stomach headache wish someone could come rub temple,0
really want sleep butmy eye not let,0
not good start day leave money home hot day look free carpark,0
want wednesday already hurry go new zealand busy not sit bored stress,0
twitteruser ah man suck   happen prompt reinstall,0
twitteruser hemp cloth marvelous unfortunately,0
note not feel miss,1
reject,0
stupid msn not sign,0
ship stuck,0
3wordsaftersex hurt,0
dread go work   but.its friiday whoop,1
twitteruser home   lonely,0
school absolutely sick want go home write geography good,0
love baby not hurt not hurt want watch night ruxbury right,0
twitteruser oops cy 's place near trouble,0
blast mofo'ing past nt must suck badly school,0
sad not get see rica leave later today,0
way block follower   idea   sorry,0
want somebody love love think day dream constantly,1
exactly hate drive thru dandy sittin light next car asians r callin amp 1 hold knife   scum,0
twitteruser doodle wrong,0
freakin lond thursday   ready hit hay surprise surprise not freakin sleep :/ boo,0
weather 's ugh something like asthma yeah ventolin,0
need good idea fast,1
computer kill combo mirror edge really poor win7 thermal management.75c gpu one sad game,0
weather make finger numb still wait,0
try finish move stuff tonight not feel good,0
mudweight haul last time twitteruser  ,0
lot confusion work place,0
tummy hurt   go away cramp hate chuu,0
need come another blog post today sleeppyy,0
twitteruser wish could find camera cause really wanna record,1
twitteruser quot;might interested&quot thank come see wince   much like flatland,1
ahh right kidney hurt soo bad oommgg,0
lose voice torture,0
hate wash hair dry amp straightened   find grey hair middle layer hair,0
excited ysj summer ball wish one,1
love music much go pain play side finger peel blister play much,0
twitteruser hi mel feel unhappy take bit fry not overdo   help not,0
envious people not long distance relationships.she mushy one cuddle,0
way exam nervous   bah,0
  racoon eat bread,0
twitteruser miss everyone tonight,0
ugh two week push produce six pack produce nothing pain,0
tryna find 30 yr old junt 401 k stable job good home extra room 4 baggage.so tired u young dude,1
dang internet night,0
  get good download speed one else use connection,1
twitteruser launch twittix v1.10 not convinced,0
twitteruser consolation get bmi test hahaha say obese   well much unhappy 10 minute,0
ooh feel sleepy 10:24 a.m. not wanna go school 2day  ,0
twitteruser thx girl wake cnt believe sick fever wish could pound nyquil   suck,0
3 tired not sleep,0
much sand sd 790 pismo weekend another canon powershot broken 2nd one year   buy time,0
